transferId,deployHash,blockHash,sourcePurse,targetPurse,amount,fromAccount,toAccount,timestamp
null,58c8d295b5646b02064f26388e76965f1ca9484839d89c12e27166eeacdce85d,77dd56f763c5d6308b4a888af3c112c9b7bb60b9d38b33d5f44d4d1757151e77,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-5223dca0734dbb1504f3e7305ff31689f57596e3f3babdc389239e6b671fbbaa-004,9159121389000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,b3a82fe4b9d9c1640260555874a151fe6f3964d5caf8c9296d1551cf91752989,2021-09-20T16:03:31.000Z
3961,d0a4ca8d512776b9a11ee6abcc4e8ab7c6d6bc174acf7539de958ca8632e2054,f3b951911b7735aa822e44b282809bc7741a713ba0492353433e7b61c7768de8,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-f85816821db61ecec2fcffac5f41c420633c702a0f2c2ed07d8b30c9f2cdfecb-004,4585803189000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,36a53847967861e29a611465c56c3b23b46ee6b258dcb7d4f0e70327341bb11e,2021-09-20T16:00:56.000Z
null,5433dace74d30d8e62825aa7a8d22f236d392199bfe9c6570b95cb13f766e569,f85c9f51cd04bab708e16fe653298aa326e30b93e5a8e1bc092e2512316d9506,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-796aa411aedd5fe204217ec3eaef10ece5b58e550c4501fe134158f52651daab-004,883851889000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,437550fb8a2eee8e2ff483cb7849175a4d2364f9fe55a386691145a214793f6d,2021-09-20T15:48:38.000Z
null,00ff3ff683fcd53a00ec7bf09a6e97da2d217cf6e0d0409794a1e698fd57f559,63e2aecdf58e7ae77c7ec10e26633d7043d0229234eecef743062f1bcbde5b1d,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-312b6ac587e18c6366266f7ea0804eea5c3140d850de23f69448d1775c20f738-004,517621475100,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,09fd963f52d9f3f77f289ca8206ed2e1243d0fb7b90add74a921448b40a08b46,2021-09-20T15:37:29.000Z
3773,36b4395721d469462626817699242231d6be54065eb2444b9b14c555184cd220,90fe713d1b05e0f5f3df9d88f3f006b1772300156605da172848d7d48179dc58,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-f85816821db61ecec2fcffac5f41c420633c702a0f2c2ed07d8b30c9f2cdfecb-004,199099989000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,36a53847967861e29a611465c56c3b23b46ee6b258dcb7d4f0e70327341bb11e,2021-09-20T15:24:36.000Z
3958,9149e3ba0cde4144138d1e250bd3628f30eb112b1b55cf9cef9c66a5aab20d38,bc7b0c2eb0f00fa4d80499cc259e9e1ef8f34fa83df6f57b2dcc0295d520cbe6,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-f85816821db61ecec2fcffac5f41c420633c702a0f2c2ed07d8b30c9f2cdfecb-004,806599823200,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,36a53847967861e29a611465c56c3b23b46ee6b258dcb7d4f0e70327341bb11e,2021-09-20T15:04:35.000Z
null,70d0d0accc20580881f3ea85ba41f089a1ab783ec59534a5d44a0b3a9a2ae4b0,6396d167359c0f8e0e874777fe6814d5bff0388976d3d36dcd4b54dd2e6a663a,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-a8e8d2847a679557235a46745e016b07f8661cd90ff297219d04b3316bf68fdf-004,20697640389000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,df4623cc2a415241b144279e21cff8df865e6637cbb0ce41ce543de83b8871b8,2021-09-20T14:48:37.000Z
424,07f5f10007f6963c8015d1e2e790a87e3f4af8747ddad0688f57f6a8bfc5340e,db534c7ba024415a5b87ec995e62331dba30993436a1363969303f8099646a60,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-f85816821db61ecec2fcffac5f41c420633c702a0f2c2ed07d8b30c9f2cdfecb-004,21000078000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,36a53847967861e29a611465c56c3b23b46ee6b258dcb7d4f0e70327341bb11e,2021-09-20T14:44:34.000Z
null,5496593152d53828ffec960ae1259d861032b3e1d6612d82fc66a989cb164bf5,a1d685db55817aaea4d3f9d555e06ab8c3971d90c15f892b5634ab6e0a9ee3c7,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-a269097effd4bfe3f91c0b5b08819285200868c7d30fcc84497e108835b48075-004,80000000000000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,0518c52591e23f2737bc9876f62dc4d0c881ac82f8feda2909459d6e4c925cba,2021-09-20T14:09:41.000Z
null,ee9c3b18d1fe71213e34e058549f994155379668e4336f1bde48d9c04f7cf409,06918e4310c59e11a4e85a45993b75073d28e72d7c29d681668e3d3c7b858799,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-c6b573a959ab53af95b9290251a0bef432ab71ccc41f2db0d6a21070443952ae-004,80686969120,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,45449a84b1880786ace415262b9c2e88a9df32193150b381d742e50292331b0c,2021-09-20T13:47:34.000Z
1468,a54df9b6eb6da1de5450075bbccbb372c314da6b4d6c25392c489c10d01d69c8,40e3062f4cd601bae1c78566b94e11dee7c3a17d3d834b11da3db5a56b160248,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-f85816821db61ecec2fcffac5f41c420633c702a0f2c2ed07d8b30c9f2cdfecb-004,300000000000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,36a53847967861e29a611465c56c3b23b46ee6b258dcb7d4f0e70327341bb11e,2021-09-20T13:30:57.000Z
null,b16e4281bbf873f04447a9d5fdb2eee0105d94a91ed60eb47222b985c401ffeb,a9e8bbaed4c286186510bdd65f4a8eac95c6490719090cb8cd093db3c402efff,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-9476524ca9ba2e5f833da0f0df28d0641e6630f20500fcd8a716537470399f4d-004,80686969120,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,50e39c5f76c1b26eac7943f6f3b9de0a6be259915171bf2c3d15b4876ed3cc22,2021-09-20T12:50:49.000Z
null,c974a29ad744adea56e3a0dec92c6bc78dce505305317cb1ca4881b86f69e985,201cca790adf73d39766cfa8a5ed01647212d95f8d7710ea9e2f647717658ed2,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-6091a5201034bf03b36dfee2c0b191019aa94cc3340839a48cadd9d2c64a5c76-004,672114567330,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,e1b317d25f4abd05bca9d861d9e79acb2643cf15a5ed1b3ce7e00ab4f1086c77,2021-09-20T12:36:48.000Z
null,6f6fda534069475ce779ddd7fc611d4472dc64c9a46b22ce55a9a8244cdc1006,ff8c0e6d945800ec762cdda30616d5979362a8f4c8a928929fb84568d7deb300,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-adc108e602b1d9b292097ade0476722dab393dae4a2214b5c03f161819263f6d-004,80686969120,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,e9b4297030185a554ba54eb518774764bb1549c55fc4725c631962dc6397c518,2021-09-20T12:06:37.000Z
null,4ab0bfc01935940a7b704af0a6770e3c3088525d3460fc0d8c886fe7bf52a550,0ee02e2546a25c0bc1ade2c9e7f05a9adb5a4e3f6b4d6048cc3640bd7f92ffe3,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-a953b62d09911ffe9492f03ef1086b3733d06aec5084bd21e9a3dfe67afa355d-004,512621512200,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,21531415d3e5e2feb8784b2e618637f7c18c4b17fa57646e13dfdbf8124c3c2d,2021-09-20T12:04:35.000Z
null,7b33ebb6299538f8f462356a6200973633888484684ef8a1a546cc3eabfbe3d8,8c5a36f17f23e6b532aa91610a55025ce3f1de68d94ad20f4638471a6ff4bce9,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-adc108e602b1d9b292097ade0476722dab393dae4a2214b5c03f161819263f6d-004,517621475100,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,e9b4297030185a554ba54eb518774764bb1549c55fc4725c631962dc6397c518,2021-09-20T12:03:30.000Z
null,67042a2d951e63ccb416b85ea9408363ce7c98f1c14954b76a0cf5b1281e2bfc,a49b43e9870fd3ffe07437649fddd241add593d61258c765884a27127995e196,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-a953b62d09911ffe9492f03ef1086b3733d06aec5084bd21e9a3dfe67afa355d-004,5000000000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,21531415d3e5e2feb8784b2e618637f7c18c4b17fa57646e13dfdbf8124c3c2d,2021-09-20T11:59:30.000Z
1,17ad62ba8c11658bb12498e3542a1255de8886a47907ffd8996a7634de5ac5c3,17e7190d6d5f91d1a625ba5caf8e5288a6ec72afa22da1cb8ec4c3c71455cb4d,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-acb3741e5b99d205f9e0bf1a83f1aa27ea67f5bcc27a3c8d4b1b96275825a199-004,2233379700000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,081b7d321b5fc99b094f3c48f6aca497940384e0f7b3e7db0a76a44c55b92776,2021-09-20T11:41:33.000Z
1825,cb64d629f8ebc8f18424bcb929adeee181579afbff4defc714c1f67b94390150,57eb0041a4aacf650c1fd583030d90f039ec33832d6e3c341d7b665c02da2afc,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-f85816821db61ecec2fcffac5f41c420633c702a0f2c2ed07d8b30c9f2cdfecb-004,51789169120,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,36a53847967861e29a611465c56c3b23b46ee6b258dcb7d4f0e70327341bb11e,2021-09-20T11:38:43.000Z
1,ac0f3f925ee2c10ef9cc588485e613c12064db520e7440c6a714b8d213c543db,aca41c3b1ebf8e6cd32cf599cbcdc987e91dabda1dac645ce01a1f1c82858c6a,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-acb3741e5b99d205f9e0bf1a83f1aa27ea67f5bcc27a3c8d4b1b96275825a199-004,2222843600000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,081b7d321b5fc99b094f3c48f6aca497940384e0f7b3e7db0a76a44c55b92776,2021-09-20T11:36:50.000Z
1,2d9bf87aefece13fc39bef69757c9a21fd016f509147c2be3f6a9761deabf494,4dfc05b2ba9999542f4efca403d59281aab8c761f87aab69ebed390154621822,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-acb3741e5b99d205f9e0bf1a83f1aa27ea67f5bcc27a3c8d4b1b96275825a199-004,2215808000000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,081b7d321b5fc99b094f3c48f6aca497940384e0f7b3e7db0a76a44c55b92776,2021-09-20T11:29:32.000Z
null,c7b55f8d02caf2b35d9a76e196e6bb90aea47e327ca942ce5d8251638675ed5b,b6fef01eea0a100248ba5e498579e87d047f65743accd21cbb96eba59cfe2e47,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-320300144a9c9925908eccfb506d99e853bec751b3e65ce4c22bbc4059ac950b-004,244000000000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,5b4a65213b487817e949a734f623855ef3937b8a94d8e4aa5341cf1734b77f06,2021-09-20T09:27:30.000Z
null,f017f76a8578833ce1490614c02945537307b268cfe40876871bf005ba5d17c6,70a97c22f617732b63cbbc54fc6da3338f98bba738cd0bb0d82bee8394bc7bb9,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-3c5d2a1212c6ac4c10df08f5c288a81360a654daddb524139040ca3536580125-004,9999989000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,a6e7367384a5ce935f5cd381c28b5959d8f76468b40981ef70135d14758c0251,2021-09-20T08:50:48.000Z
null,276e21a96014b8b707ab1ad2bd7292c9b6a9566d80d65655566e911bd0b27a41,3975b269d7578dadc82cba819f6edfbe7b1b89ddf0f768b83a4b410ba33a412d,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-411924849ac0decb0a9211fc636eadac4efcd4fe70417980d15fba8a19f3ad47-004,505000000000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,9bbd6b0dc53bb099a82bf681c92f2c40f6fe5dbe6ad542717601b2659c8381f3,2021-09-20T08:32:37.000Z
null,57bc685656d9914853f1ba3cf35d6a54bee089e69d0fac4fb8ae2ec396a0cba8,3c4ccee17a0c1e346a93f7d0d512fda637dea3435f3e6c5d303f5671d8970d76,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-a1d656b89018254c5af7368ed2c1e5de1b9a8d822274e89683425e75c69ff4b8-004,103524286200,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,e48c3a1faab49e6e1697b9c4c6ee643eaab8ef3b4eb54910070bb5319eec86bc,2021-09-20T08:20:46.000Z
null,52811fff4449cf172bd71e247cb558ef367eab09cca2041d1c59f432d487c371,f163479a9fa097f9cc5199ab607360cb1fdcaaa4529c17bf8bff5911f81679b3,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-efba7afe6429c057e47569ba99464ad0856feea993d41e42de988e3cfd3e228f-004,25402489000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,eedf464b3c7fa75b999c7603167ec9c8a8bf92b2d75eb72ca0cd222a16bf14c9,2021-09-20T07:40:47.000Z
null,3329c2f7342c10d76c38ea35ab63450349d21aeb12d08fdf8a2f46ca23a5cdf4,0b4721a2e0c2ef4258e9466bcc315604bc9012cd3ef764b4ea35e911f64ebcdd,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-efba7afe6429c057e47569ba99464ad0856feea993d41e42de988e3cfd3e228f-004,51789134310,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,eedf464b3c7fa75b999c7603167ec9c8a8bf92b2d75eb72ca0cd222a16bf14c9,2021-09-20T07:25:36.000Z
null,ee475e5d9ae0e4c4b0b0f565696b5a39c117f1564dc71d95d131c184d3ff3268,0ebcb4600496dbb54220a7d33853eab0bb91b32566005d5ee460af077dbba244,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-4a4becb8946b46911256340d834a0548a32b62c1163961e7e41a1f53658c4682-004,511900000000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,c70c881c2a8f6e40b298a8ab69dddb00889e9958f4cbd7486857a97b85a3f20d,2021-09-20T06:04:36.000Z
null,add392012afdf132501a40640707ff366a555ab33a49bfdbf3e065717fdd29f1,48af5f6562e5c471ff6b6ffe0e11ff5d490e0e9d3a9d3ad967e9dff633c29d68,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-6c92370e1ef02321feb762ff008c179f7c6646e3a60ec933ab30ad01e5d2b35e-004,154768813300,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,47abb8b4c338eb7b7a5b432664283d1ab11e91c8cf9fcd495552aac3fe9bc86c,2021-09-20T05:44:34.000Z
null,b4db116730d69c2dfc7b854ac53fd191e15ff33541dacf17f3e00faf90d08fd3,6a32bde59cd9e3df025f25960d615e9ae40707cf8c360352075bf55dcf05b3b6,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-a0e7e3da44c63a1f0d04bb699e5be546054bfe884f5e715af55b5be95c139121-004,15799999978000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,d42d7f305d0ecb168f3e6cae3993947a41d7ee9133f0fa576e48fc2cad96055b,2021-09-20T04:37:29.000Z
null,f7d58ca19c05bf30d7411fecb725e98991cfff3cd569d439cf547a0fb3979d71,a0b8e51cf5adf244d5aaca6d9bd3bdaad2fa1e423ab113e630d9483c80a58e7e,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-a8f21c0c17fb2a0b266f61e6b15f882b6a67efd823162920af21f99ab7d14261-004,806599823200,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,b1521fcd241ed81722d14e72a4d5afd4a0ed017bec5ca6f164b05605e1e6c02b,2021-09-20T03:58:35.000Z
null,cf5868f4330e4970f1e1812cc6767cc99c1e9de555d26414a2112f743b165fb8,9903c7fcddef07704ed2527cf510c906e4c42a200790d02bbbadccca0b43a1cf,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-a8f21c0c17fb2a0b266f61e6b15f882b6a67efd823162920af21f99ab7d14261-004,771599801200,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,b1521fcd241ed81722d14e72a4d5afd4a0ed017bec5ca6f164b05605e1e6c02b,2021-09-20T03:57:33.000Z
null,633d28ffcba8a7c0fd235204ea2709afcc1c1e597df39d408ff419e0ee393c62,1c64bac8c7becf4979b3110a70b2ab8338ba46bca113de9964b73e6183c44712,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-a8f21c0c17fb2a0b266f61e6b15f882b6a67efd823162920af21f99ab7d14261-004,30000000000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,b1521fcd241ed81722d14e72a4d5afd4a0ed017bec5ca6f164b05605e1e6c02b,2021-09-20T03:53:29.000Z
null,cde1013c47a9633c174e515d3375ef8633c782b2e9e1431a79a8e9f2eba97cd8,b653c59aaaa3a9a3ca86b42cc9d844ea26c36a1b2bb3163a5278c1f88575ceb2,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-a8f21c0c17fb2a0b266f61e6b15f882b6a67efd823162920af21f99ab7d14261-004,5000000000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,b1521fcd241ed81722d14e72a4d5afd4a0ed017bec5ca6f164b05605e1e6c02b,2021-09-20T03:51:30.000Z
null,859f6b2576bea87672fa61dad631aea84c556a53b542505c2e344f8ec21dc7f9,329a5d24d4e69fc852687b8cdc82f37c294592187f833d5efee35fc0c328825e,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-65d0071ffc422a5938a512b5464a35c205d25584d5787eb40791f0b445b6f2e0-004,80000000000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,48dec4a11e1d796711a8b3308cede4fad63479a852f02831191fb18fd3dc992a,2021-09-20T03:41:30.000Z
3870,e3a5b6306a7bc5bcd66f6ec24b5b1d171393f05dbcc18012eeacb163977a350d,e175840bf445d33fa91ae09c769c6b15c4acaa68fae4fc62c4c4a3e5b222e7b2,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-f85816821db61ecec2fcffac5f41c420633c702a0f2c2ed07d8b30c9f2cdfecb-004,50000000000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,36a53847967861e29a611465c56c3b23b46ee6b258dcb7d4f0e70327341bb11e,2021-09-20T03:16:37.000Z
3003,6b78ee41cbd04c313d2ded4d05c22777d7f6df2226dbc38eaf3e7567e21c1510,d1bfb9548a8b3614dbb1887d0ea97b42b2a32e11fa95b5a0427f752466e6ecc9,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-f85816821db61ecec2fcffac5f41c420633c702a0f2c2ed07d8b30c9f2cdfecb-004,50000000000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,36a53847967861e29a611465c56c3b23b46ee6b258dcb7d4f0e70327341bb11e,2021-09-20T03:13:30.000Z
null,0b75818f85ff2b41a2f940deaea405377cd006b1ef2ba84822aea2257dbbe289,ecf245733416d2efc5d497552a6de8a0b91bc97a338443250632734f1c9812a4,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-9784b23abb419a28c5103d319ed72a35cff254717853df0d412cc4e25a65fac4-004,6599834200,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,3e5057821e50e688cacd7d7f028fee1ceac6055bee8c99cfb4ca0cc2a4e81183,2021-09-20T02:24:37.000Z
null,9ad4f2e5797c8c86822d5b392acecffb7bcdb3d997da38fd764d01190bf38ba7,556aaa641534015a7c9cbc7ace14b8d65aa8c4c59f8677b316a82a752e442bb7,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-1d355c890d2455a1d857d4bb535f23a8cafaae9cb5cf1a037233789e6fffc7cb-004,97104647459000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,75770df7318f03372bf057ed3cffb0aa48b0e4627bc8037a4be4c3a26e776276,2021-09-20T01:47:29.000Z
null,069e1be15c9a62267d77d439f39333027d8fb9c61971290a6bb5e0045e8e5797,9691de312e82de42073d9a8280aeb258677f61e32102f74e5de251bbebe39b02,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-49e43001bf0c49984e56686ad05151e046d33ea4db5d1c2fa54cbb22aac3504b-004,153899999978000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,009c9a41c12760b77adeb924b073c2f41c7250754ee75b4095355176ff8a5981,2021-09-20T01:01:29.000Z
null,7cd1f54133b88d50fc2adf792a710d0a1601f2b610d58eea8ddd687aab7de56d,add6577fd812f764b9b447cf4123157d3fba10fd58ff9e222f33d0b18f03fe35,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-49e43001bf0c49984e56686ad05151e046d33ea4db5d1c2fa54cbb22aac3504b-004,99999899989000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,009c9a41c12760b77adeb924b073c2f41c7250754ee75b4095355176ff8a5981,2021-09-20T00:58:36.000Z
null,e1f8da206c80c5fd89a231f7cfd117e2aa8e774117b9e63bf8c430c2522d81b4,c4add04ad5750d2f9b30b6c7da553cbdf8f25f1107e5c2806e99c4b2f2eda592,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-0a8aed4a359bb2ce69b790f46b0f9c01ddbc16be8f1e717adeaa74d406f55a58-004,517621475100,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,a15ea4d213f2dcc8241a62fbf0be0058100fb76f783aaf7a81e7392eacbcbce4,2021-09-19T21:32:39.000Z
null,fed5a6f2ff7c52e8e72445320cbd318a28148691bb902a50f573aa8ee3af7313,c27ff974a6596f529ce05cf509d183c0c666e9ea19bac0d6488ab9e3adc369f6,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-b2b5739578f7c23c53e6f6e359ca5480f56d52547dff17a08fc2220edabfc47a-004,10000000000,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,e9d98dc5a38514ba33b7a0003162225d1f94f7aa2e5a8527369d4c7a4f4a6aed,2021-09-19T20:42:36.000Z
3824,f47855e1c9071b502e25d623a4419a87c2a04e49c47309c73fa7dbf61a912fd7,3d95914b37e6451a5dfaac07cb0ef33d411cf384b44a9e73512bdeeda4c9edcd,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-f85816821db61ecec2fcffac5f41c420633c702a0f2c2ed07d8b30c9f2cdfecb-004,80686969120,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,36a53847967861e29a611465c56c3b23b46ee6b258dcb7d4f0e70327341bb11e,2021-09-19T19:48:35.000Z
null,fe7817d630fcbad1a3b956eb5551164845adc2b09ee464e158a1d69e0319f936,4cbb10745633e8d7286275a7c80387b4ee510f2b2d3319e7f1e5ef054016d8be,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-975e34f14b6fd3b1811b13e299fddbd2e32a4dcb6c25f800f67086a6dd211881-004,111165578140,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,ab985b61cf7f5a83e7fedcab486d7109c82b6701fab0cc0a85599d619f9dda0a,2021-09-19T19:44:36.000Z
1374,64ce2432d24288236637fd023bbacfad4b820d8d0dc7cb23a810c51895243b36,ada851065206d3609edd8bf56568185c5d6bbfec4426fda40de98f05260c7190,uref-6ad5075addcdef0308bf9100a88292fd16e49edeb724dea2cc9f6f3730352d97-007,uref-f85816821db61ecec2fcffac5f41c420633c702a0f2c2ed07d8b30c9f2cdfecb-004,80686969120,45f3aa6ce2a450dd5a4f2cc4cc9054aded66de6b6cfc4ad977e7251cf94b649b,36a53847967861e29a611465c56c3b23b46ee6b258dcb7d4f0e70327341bb11e,2021-09-19T19:15:32.000Z
